"","article-href","word"
"14556","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","engag"
"14557","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","manner.a"
"14558","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","previous"
"14559","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","version"
"14560","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","paper"
"14561","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","eurostat"
"14562","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","project"
"14563","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","power"
"14564","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","statist"
"14565","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","author"
"14566","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","grate"
"14567","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","heiko"
"14568","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","prang"
"14569","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","gstoehl"
"14570","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","nathali"
"14571","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","vercruyss"
"14572","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","paulin"
"14573","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","bickley"
"14574","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","anonym"
"14575","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","refere"
"14576","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","comment"
"14577","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","suggest"
"14578","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","martina"
"14579","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","hahn"
"14580","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","martin"
"14581","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","karlberg"
"14582","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","encourag"
"14583","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","needless"
"14584","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","respons"
"14585","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","error"
"14586","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","omiss"
"14587","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","view"
"14588","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","express"
"14589","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","paper"
"14590","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","lie"
"14591","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0039","author"
"14592","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","world"
"14593","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","stand"
"14594","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","perplex"
"14595","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","recent"
"14596","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","spate"
"14597","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","corpor"
"14598","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","govern"
"14599","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","financi"
"14600","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","report"
"14601","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","rock"
"14602","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","capit"
"14603","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","market"
"14604","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","hard"
"14605","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","imagin"
"14606","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","pervad"
"14607","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","world"
"14608","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","financi"
"14609","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","communiti"
"14610","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","news"
"14611","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","come"
"14612","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","world"
"14613","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","intern"
"14614","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","commerc"
"14615","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","describ"
"14616","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","revolutionari"
"14617","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","silver"
"14618","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","line"
"14619","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","peek"
"14620","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","dark"
"14621","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","cloud"
"14622","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","corpor"
"14623","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","corrupt"
"14624","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","tremend"
"14625","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","progress"
"14626","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","achiev"
"14627","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","global"
"14628","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","financi"
"14629","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","report"
"14630","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","languag"
"14631","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","decad"
"14632","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","ago"
"14633","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","peopl"
"14634","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","note"
"14635","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","world"
"14636","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","agre"
"14637","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","street"
"14638","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","drive"
"14639","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","chanc"
"14640","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","harmon"
"14641","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","intern"
"14642","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","account"
"14643","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","standard"
"14644","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","nation"
"14645","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","vest"
"14646","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","maintain"
"14647","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","standard"
"14648","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","practic"
"14649","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","paper"
"14650","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","examin"
"14651","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","role"
"14652","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","major"
"14653","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","player"
"14654","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","bring"
"14655","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","world"
"14656","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","closer"
"14657","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","univers"
"14658","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","account"
"14659","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","languag"
"14660","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","argu"
"14661","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","histor"
"14662","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569939","accomplish"
"14663","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","author"
"14664","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","offer"
"14665","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","attende"
"14666","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","local"
"14667","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","workshop"
"14668","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","institut"
"14669","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","futur"
"14670","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","technolog"
"14671","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","colleagu"
"14672","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","help"
"14673","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","project"
"14674","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","professor"
"14675","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","jen"
"14676","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","shih"
"14677","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","chang"
"14678","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","mcmaster"
"14679","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","univers"
"14680","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","provid"
"14681","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","comment"
"14682","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","discuss"
"14683","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","jack"
"14684","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","smith"
"14685","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","univers"
"14686","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","ottawa"
"14687","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","recognit"
"14688","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","contribut"
"14689","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","draw"
"14690","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","impact"
"14691","https://www.emeraldinsight.com/doi/full/10.1108/14636681211210332","aspect"
"14692","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","paper"
"14693","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","report"
"14694","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","progress"
"14695","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","result"
"14696","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","major"
"14697","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","foresight"
"14698","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","scenario"
"14699","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","plan"
"14700","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","exercis"
"14701","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","concern"
"14702","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","futur"
"14703","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","real"
"14704","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","estat"
"14705","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","project"
"14706","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","explor"
"14707","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","climat"
"14708","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","chang"
"14709","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","real"
"14710","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","estat"
"14711","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","decis"
"14712","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","identifi"
"14713","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","specif"
"14714","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","real"
"14715","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","estat"
"14716","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","opportun"
"14717","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","test"
"14718","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","altern"
"14719","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","strategi"
"14720","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","emerg"
"14721","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","result"
"14722","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","chang"
"14723","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","object"
"14724","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","verifi"
"14725","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","foresight"
"14726","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","scenario"
"14727","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","plan"
"14728","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","credibl"
"14729","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","method"
"14730","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","foster"
"14731","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","learn"
"14732","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","cultur"
"14733","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","properti"
"14734","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","profess"
"14735","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","help"
"14736","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","futur"
"14737","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","proof"
"14738","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","current"
"14739","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416788","decis"
"14740","https://www.emeraldinsight.com/doi/full/10.1108/FS-05-2013-0022","author"
"14741","https://www.emeraldinsight.com/doi/full/10.1108/FS-05-2013-0022","special"
"14742","https://www.emeraldinsight.com/doi/full/10.1108/FS-05-2013-0022","les"
"14743","https://www.emeraldinsight.com/doi/full/10.1108/FS-05-2013-0022","killion"
"14744","https://www.emeraldinsight.com/doi/full/10.1108/FS-05-2013-0022","goh"
"14745","https://www.emeraldinsight.com/doi/full/10.1108/FS-05-2013-0022","noi"
"14746","https://www.emeraldinsight.com/doi/full/10.1108/FS-05-2013-0022","sohail"
"14747","https://www.emeraldinsight.com/doi/full/10.1108/FS-05-2013-0022","inayatullah"
"14748","https://www.emeraldinsight.com/doi/full/10.1108/FS-05-2013-0022","invalu"
"14749","https://www.emeraldinsight.com/doi/full/10.1108/FS-05-2013-0022","guidanc"
"14750","https://www.emeraldinsight.com/doi/full/10.1108/FS-05-2013-0022","advic"
"14751","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","author"
"14752","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","barclay"
"14753","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","stevenson"
"14754","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","christian"
"14755","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","qual"
"14756","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","intern"
"14757","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","research"
"14758","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","institut"
"14759","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","stavang"
"14760","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","erik"
"14761","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","oeverland"
"14762","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","subito"
"14763","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","research"
"14764","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","futur"
"14765","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","oslo"
"14766","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","ann"
"14767","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","rasmussen"
"14768","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","univers"
"14769","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","south"
"14770","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","denmark"
"14771","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","annel"
"14772","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","eerola"
"14773","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","vtt"
"14774","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","technic"
"14775","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","research"
"14776","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","centr"
"14777","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","finland"
"14778","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","valuabl"
"14779","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","comment"
"14780","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727534","manuscript"
"14781","https://www.emeraldinsight.com/doi/full/10.1108/fs.2004.27306eaf.001","null"
"14782","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","live"
"14783","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","time"
"14784","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","unpreced"
"14785","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","global"
"14786","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","chang"
"14787","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","upheav"
"14788","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","ten"
"14789","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","20"
"14790","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","govern"
"14791","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","organis"
"14792","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","individu"
"14793","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","increas"
"14794","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","difficulti"
"14795","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","environ"
"14796","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","grow"
"14797","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","complex"
"14798","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","heighten"
"14799","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","uncertainti"
"14800","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","quicken"
"14801","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","pace"
"14802","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","chang"
"14803","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","concept"
"14804","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","sustain"
"14805","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","develop"
"14806","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","impli"
"14807","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","reconcili"
"14808","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","term"
"14809","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","socio"
"14810","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","econom"
"14811","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","develop"
"14812","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","environment"
"14813","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","protect"
"14814","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","qualiti"
"14815","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","life"
"14816","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","essenti"
"14817","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","concern"
"14818","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","futur"
"14819","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","potenti"
"14820","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","link"
"14821","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","futur"
"14822","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","think"
"14823","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","debat"
"14824","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","sustain"
"14825","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","develop"
"14826","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","local"
"14827","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","region"
"14828","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","govern"
"14829","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","level"
"14830","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","undevelop"
"14831","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","ireland"
"14832","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","respond"
"14833","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","challeng"
"14834","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","futur"
"14835","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","academi"
"14836","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","dublin"
"14837","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","institut"
"14838","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","technolog"
"14839","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","ireland"
"14840","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","establish"
"14841","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","januari"
"14842","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","2003"
"14843","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","provid"
"14844","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","research"
"14845","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","consult"
"14846","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","forum"
"14847","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","futur"
"14848","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","proof"
"14849","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","polici"
"14850","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","strategi"
"14851","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","prospect"
"14852","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","scenario"
"14853","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","methodolog"
"14854","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","paper"
"14855","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","describ"
"14856","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","evolut"
"14857","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","sustain"
"14858","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","develop"
"14859","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","ireland"
"14860","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","generic"
"14861","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","field"
"14862","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","futur"
"14863","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","think"
"14864","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","focus"
"14865","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","prospect"
"14866","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","process"
"14867","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","assist"
"14868","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","key"
"14869","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","local"
"14870","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","polici"
"14871","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","maker"
"14872","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","stakehold"
"14873","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","move"
"14874","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","sustain"
"14875","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","develop"
"14876","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","futur"
"14877","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","generat"
"14878","https://www.emeraldinsight.com/doi/full/10.1108/14636680410537547","ireland"
"14879","https://www.emeraldinsight.com/doi/full/10.1108/FS-09-2018-101","null"
"14880","https://www.emeraldinsight.com/doi/full/10.1108/14636680710737768","null"
"14881","https://www.emeraldinsight.com/doi/full/10.1108/fs.2002.27304fac.001","null"
"14882","https://www.emeraldinsight.com/doi/full/10.1108/FS-11-2012-0085","author"
"14883","https://www.emeraldinsight.com/doi/full/10.1108/FS-11-2012-0085","prof"
"14884","https://www.emeraldinsight.com/doi/full/10.1108/FS-11-2012-0085","daim"
"14885","https://www.emeraldinsight.com/doi/full/10.1108/FS-11-2012-0085","anonym"
"14886","https://www.emeraldinsight.com/doi/full/10.1108/FS-11-2012-0085","refere"
"14887","https://www.emeraldinsight.com/doi/full/10.1108/FS-11-2012-0085","insight"
"14888","https://www.emeraldinsight.com/doi/full/10.1108/FS-11-2012-0085","valuabl"
"14889","https://www.emeraldinsight.com/doi/full/10.1108/FS-11-2012-0085","comment"
"14890","https://www.emeraldinsight.com/doi/full/10.1108/FS-11-2012-0085","paper"
"14891","https://www.emeraldinsight.com/doi/full/10.1108/FS-11-2012-0085","frederick"
"14892","https://www.emeraldinsight.com/doi/full/10.1108/FS-11-2012-0085","lesli"
"14893","https://www.emeraldinsight.com/doi/full/10.1108/FS-11-2012-0085","davi"
"14894","https://www.emeraldinsight.com/doi/full/10.1108/FS-11-2012-0085","thank"
"14895","https://www.emeraldinsight.com/doi/full/10.1108/FS-11-2012-0085","profession"
"14896","https://www.emeraldinsight.com/doi/full/10.1108/FS-11-2012-0085","assist"
"14897","https://www.emeraldinsight.com/doi/full/10.1108/FS-11-2012-0085","support"
"14898","https://www.emeraldinsight.com/doi/full/10.1108/FS-11-2012-0085","grate"
"14899","https://www.emeraldinsight.com/doi/full/10.1108/FS-11-2012-0085","acknowledg"
"14900","https://www.emeraldinsight.com/doi/full/10.1108/FS-11-2013-0060","null"
