web-scraper-order,web-scraper-start-url,issue,issue-href,article,article-href,title,author,abstract,keywords,publisher,issue_date
"1551256345-478","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 2","https://www.emeraldinsight.com/toc/fs/10/2","Beyond strategy: management style for the knowledge economy","https://www.emeraldinsight.com/doi/full/10.1108/14636680810869635","Beyond strategy: management style for the knowledge economy","Oliver Sparrow  (Director of the Challenge! Network (www.chforum.org) and is senior fellow at the St Andrews Management Institute, London, UK.)","null","Line management, Management strategy, Change management, Leadership, Knowledge economy","Emerald Group Publishing Limited","Published: 2008, Start page: 3"
"1551256130-405","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 4","https://www.emeraldinsight.com/toc/fs/8/4","Building knowledge through action systems, process leadership and organizational learning","https://www.emeraldinsight.com/doi/full/10.1108/14636680610682021","Building knowledge through action systems, process leadership and organizational learning","Roland K. Yeo  (Lecturer based at Temasek Engineering School, Temasek Polytechnic, Singapore.)","null","Learning organizations, Teambuilding, Knowledge creation","Emerald Group Publishing Limited","Published: 2006, Start page: 3"
"1551255431-166","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 2","https://www.emeraldinsight.com/toc/fs/4/2","A quiet revolution: opportunities for local futures in the UK","https://www.emeraldinsight.com/doi/full/10.1108/14636680210435092","A quiet revolution: opportunities for local futures in the UK","Jamie Saunders  (Jamie Saunders is a local government policy officer focusing on sustainability, foresight, community planning and governance in a local authority in the north of England. He is an adviser to the Permaculture Association – a UK charity promoting sustainable design – and was involved in the production of the Local Government Association’s Futures Toolkit for Local Government.)","Central Government in the UK has opened the door to futures work at a local level through the modernisation programme for local government. It has created conditions for local governance which are strategic and futures‐orientated. This raises challenges and opportunities for developing expert and participative futures research to inform local thinking, decision making and action. It also opens the institutions, structures and processes at a local level to the inherently uncomfortable and destabilising thoughts of what the future may hold within an interconnected and turbulent world. This work appears to be a quiet revolution in the making, creating major opportunities for foresight, futures research and anticipatory management at a local level and for developing processes that focus civic attention on a regular basis on long‐term challenges and implications for personal, corporate and political action.","Governance, Leadership, Local government, Community, Planning, Sustainable development","MCB UP Ltd","Published: 2002, Start page: 4"
"1551256808-650","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 6","https://www.emeraldinsight.com/toc/fs/13/6","IRENA – Masdar City (UAE) – exemplars of innovation into emerging markets","https://www.emeraldinsight.com/doi/full/10.1108/14636681111179582","IRENA – Masdar City (UAE) – exemplars of innovation into emerging markets","Nnamdi O. Madichie  (Based at the College of Business Administration, University of Sharjah, Sharjah, United Arab Emirates)","Received 22 March 2011. Revised 16 June 2011. Accepted 4 July 2011.","Purpose – This paper aims to highlight efforts of an emerging market economy, the United Arab Emirates (UAE), in complementing the International Renewable Energy Agency (IRENA) initiative. This is a growing phenomenon that has brought about a major shift in the international business landscape with emerging markets at the center.
Design/methodology/approach – The exploratory nature of the paper prompted the need to draw upon media reports and other official documents in a bid to stimulate academic interest in Masdar City – the world's first zero‐carbon city in Abu Dhabi (capital of the UAE) as a business case illustration.
Findings – Masdar City remains arguably the world's acclaimed first zero‐carbon, zero‐waste city fully powered by renewable energy and poised to attract leading international expertise, academics, commerce, and residents. It also sets a standard for other emerging market players to emulate in this resurgent wave in the “internationalisation of innovation into emerging markets”.
Social implications – The aspiration to live within ecological limits and still improve the quality of people's lives is undoubtedly the cornerstone for sustainable development. Be that as it may, developments at Masdar City would require further monitoring and of course academic and policy research into how it feeds into (as well as feeds off) the international support enjoyed by this emerging market.
Originality/value – By highlighting the efforts made in the UAE, in addition to securing headquarter status for IRENA and the rapid development of Masdar City, it looks quite obvious that the time for reflection is nigh and to learn lessons from the successful communities and emulate the ideas and innovations of these communities by the backward and not so successful nations and regions.","General review","Published: 2011, Start page: 3"
"1551254979-26","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 4","https://www.emeraldinsight.com/toc/fs/1/4","Unshackling the future of work from the ideology of full employment","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636689910802232","Unshackling the future of work from the ideology of full employment","Colin C. Williams  (University of Leicester, Leicester, LE1 7RH, UK)","This paper argues that by shackling the future of work to a vision of full employment, alternative futures are closed off. At present, employment creation is seen as the sole route out of poverty. Here, however, we reveal that a complementary additional pathway is to help people to help themselves and each other. To show this, evidence from a survey of 400 households in deprived neighbourhoods of Southampton and Sheffield is reported. This reveals that besides creating job opportunities, measures that directly empower people to improve their circumstances could be a useful complementary initiative to combat social exclusion and open up new futures for work that are currently closed off.","Employment, Empowerment, Economic return","MCB UP Ltd","Published: 1999, Start page: 309"
"1551255832-304","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 4","https://www.emeraldinsight.com/toc/fs/6/4","The global challenge of human security","https://www.emeraldinsight.com/doi/full/10.1108/14636680410554674","The global challenge of human security","Cornelio Sommaruga  (President of the Geneva International Centre for Humanitarian Demining, President of Caux‐Initiative of Change, and Former President of the International Committee of the Red Cross, Geneva. E‐mail: c.sommaruga@gichd.ch)","Human security is far more than the absence of conflict. It encompasses education and health, democracy and human rights, protection against environmental degradation and the proliferation of deadly weapons. It may be referred to as the concept of “freedom from want and fear”, which includes economic, food, health, environmental, political, community and personal security. Human insecurity, whether generated by neo‐liberal globalization, militarization, trafficking and the sex industry, social inequality, poverty, terrorism and local conflicts, is a big challenge at the beginning of the twenty‐first century, as much for developing countries as for the countries of the Atlantic Community. The interrelated challenges of human security and peace require an integrated multilateral response of the international system, a consistent human security policy that focuses on the responsibility of each and everyone. In short, it is a call for the globalization of responsibility for human security.","Globalization, Human rights, Information media, Conflict, Violence","Emerald Group Publishing Limited","Published: 2004, Start page: 198"
"1551257685-955","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 6","https://www.emeraldinsight.com/toc/fs/20/6","Technology roadmapping in security and defence foresight","https://www.emeraldinsight.com/doi/full/10.1108/FS-12-2017-0074","Technology roadmapping in security and defence foresight","Silvia Vicente Oliva,  (Centro Universitario de la Defensa, Zaragoza, Spain)","The authors would like to thank the academicians and managers who help us to design the measurement instrument as well as all the managers who offered insight information about their firms’ strategic processes. This research was supported by the Grant CUD-2014-SOC-02 financed by the University of Zaragoza and the University Centre of Defence.","National foresight exercise","Emerald Publishing Limited","Published: 2018, Start page: 589"
"1551257179-780","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 6","https://www.emeraldinsight.com/toc/fs/16/6","Descent pathways","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2014-0049","Descent pathways","Joshua Floyd   (Centre for Australian Foresight, Melbourne, Australia)","© Joshua Floyd and Richard Slaughter, 2014. Some rights reserved. This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivs 4.0 International License. For more information, please visit http://creativecommons.org/licenses/by-nc-nd/4.0","Limits to growth, Denialism, Civilisational challenge, Overshoot and collapse, Conscious descent, Social project","© Joshua Floyd and Richard Slaughter, 2014. Some rights reserved. This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivs 4.0 International License. For more information, please visit http://creativecommons.org/licenses/by-nc-nd/4.0","Published: 2014, Start page: 485"
"1551255691-254","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 6","https://www.emeraldinsight.com/toc/fs/5/6","The Centre for Future Studies","https://www.emeraldinsight.com/doi/full/10.1108/fs.2003.27305faf.001","The Centre for Future Studies","null","null","Emerald Group Publishing Limited","null","Published: 2003, Start page: 4"
"1551257380-850","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 3","https://www.emeraldinsight.com/toc/fs/18/3","Research and innovation futures: exploring new ways of doing and organizing knowledge creation","https://www.emeraldinsight.com/doi/full/10.1108/FS-04-2016-0017","Research and innovation futures: exploring new ways of doing and organizing knowledge creation","K. Matthias Weber ,  (Innovation Systems Department, Austrian Institute of Technology, Vienna, Austria)","The authors wish to acknowledge the support of the EU Programme “Capacities” – Call ID “FP7-SCIENCE-IN-SOCIETY-2011-1”, Project Number 289058 – Research and Innovation Futures 2030. From explorative to transformative scenarios. The paper has benefited from discussions with their project partners.","Foresight, Future of research and innovation","Emerald Group Publishing Limited","Published: 2016, Start page: 193"
"1551256362-483","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 4","https://www.emeraldinsight.com/toc/fs/10/4","Land of the free, home of the brave?","https://www.emeraldinsight.com/doi/full/10.1108/fs.2008.27310daa.001","Land of the free, home of the brave?","Colin Blackman,","null","Emerald Group Publishing Limited","null","Published: 2008, Start page: 4"
"1551257234-797","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 2","https://www.emeraldinsight.com/toc/fs/17/2","Transforming global governance: images of futures from people on the periphery","https://www.emeraldinsight.com/doi/full/10.1108/FS-01-2014-0004","Transforming global governance: images of futures from people on the periphery","Anita Sykes-Kelleher   (Faculty of Arts and Business, University of the Sunshine Coast, Sippy Downs, Australia)","The author gratefully acknowledges a writer’s grant from the University of the Sunshine Coast, Queensland.","Governance, Globalization, International organizations","The author gratefully acknowledges a writer’s grant from the University of the Sunshine Coast, Queensland.","Published: 2015, Start page: 97"
"1551255953-347","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 3","https://www.emeraldinsight.com/toc/fs/7/3","Inclusive foresight","https://www.emeraldinsight.com/doi/full/10.1108/14636680510601968","Inclusive foresight","Denis Loveridge  (Honorary Visiting Professor at PREST, The University of Manchester, Manchester, UK. E‐mail: denis.loveridge@man.ac.uk)","null","Behaviour, Social inclusion","Emerald Group Publishing Limited","Published: 2005, Start page: 3"
"1551256049-378","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 1","https://www.emeraldinsight.com/toc/fs/8/1","Le Dilemme turc ou les vrais Enjeux de la Candidature d'Ankara (The Turkish Dilemma or the Real Stakes in Ankara's Candidacy)","https://www.emeraldinsight.com/doi/full/10.1108/14636680610647165","Le Dilemme turc ou les vrais Enjeux de la Candidature d'Ankara (The Turkish Dilemma or the Real Stakes in Ankara's Candidacy)","Jacques Richardson  (The reviewer is a member of foresight's editorial board and a regular contributor.)","null","Le Dilemme turc ou les vrais Enjeux de la Candidature d'Ankara (The Turkish Dilemma or the Real Stakes in Ankara's Candidacy) Alexandre Del Valle and Emmanuel Razawi","Paris","Published: 2006, Start page: 5"
"1551257631-936","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 4","https://www.emeraldinsight.com/toc/fs/20/4","Supply chain finance and blockchain technology – the case of reverse securitisation","https://www.emeraldinsight.com/doi/full/10.1108/FS-08-2018-099","Supply chain finance and blockchain technology – the case of reverse securitisation","Thomas Thurner ,  (Institute for Statistical Studies and Economics of Knowledge, National Research University Higher School of Economics, Moscow, Russia)","null","Back matter","Thomas Thurner,  (2018)  ""Supply chain finance and blockchain technology – the case of reverse securitisation"", foresight, Vol. 20 Issue: 4, pp.447-448, https://doi.org/10.1108/FS-08-2018-099","Published: 2018, Start page: 337"
"1551255335-133","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 5","https://www.emeraldinsight.com/toc/fs/3/5","Sustainable transport for Asia‐pacific megacities","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680110416760","Sustainable transport for Asia‐pacific megacities","Greg Tegart  (48 Bentham Street, Yarralumla, ACT 2600, Australia)","Increasing urbanization in the Asia and Pacific region is leading to a rapid increase in the number of megacities. A major concern is the issue of sustainable transport. This article describes the procedures used and results of a multi‐economy foresight study of sustainable transport in megacities of the Asia‐Pacific region. Key issues and policy actions needed are identified.","Sustainability, Transport, Asia‐Pacific region","MCB UP Ltd","Published: 2001, Start page: 403"
"1551257568-914","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 1","https://www.emeraldinsight.com/toc/fs/20/1","National open data frames across Japan, The Netherlands and Saudi Arabia: role of culture","https://www.emeraldinsight.com/doi/full/10.1108/FS-07-2017-0038","National open data frames across Japan, The Netherlands and Saudi Arabia: role of culture","Stuti Saxena,  (Department of Political Science, Central University of Haryana, Mahendragarh, India, and Siraj Quryat Trading & Contracting LLC, Muscat, Oman)","null","Japan, Saudi Arabia, Culture, Open data, The Netherlands","Emerald Publishing Limited","Published: 2018, Start page: 1"
"1551257264-807","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 4","https://www.emeraldinsight.com/toc/fs/17/4","Services in the forest-based sector – unexplored futures","https://www.emeraldinsight.com/doi/full/10.1108/FS-08-2013-0034","Services in the forest-based sector – unexplored futures","Annukka Näyhä   (Researcher, School of Forest Sciences, University of Eastern Finland, Joensuu, Finland)","The authors would like to thank two anonymous reviewers for a number of thoughtful suggestions and comments.","Services, Outlook, Foresight, Forest-based sector (FBS)","The authors would like to thank two anonymous reviewers for a number of thoughtful suggestions and comments.","Published: 2015, Start page: 308"
"1551255650-240","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 4","https://www.emeraldinsight.com/toc/fs/5/4","Democratizing the information society","https://www.emeraldinsight.com/doi/full/10.1108/14636680310494762","Democratizing the information society","Hazel Henderson  (Hazel Henderson is an Author Consultant, Partner – Calvert‐Henderson Quality of Life Indicators, St Augustine, Florida, USA. E‐mail: hhlibry@hazelhenderson.com)","This article is an edited version of a keynote presentation at A Planetwork Conference, “Networking a sustainable future”, at the Presidio, San Francisco, California, USA, June 6‐8, 2003.","A global economy needs global public goods – water, health, clean environments, peace, education and, critically, access to information. Instead the commercialization and corporate exploitation of the Internet and other media are eroding our choices, civil liberties and access to vital information. Civic society organizations are being marginalized but there is a way to fight back. Sharing, bartering and cooperating are much better ways for exploiting Metcalfe’s Law and Reed’s Law than going head‐to‐head in competition with money‐based corporate players.","Research paper","Published: 2003, Start page: 3"
"1551255072-51","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 1","https://www.emeraldinsight.com/toc/fs/2/1","Bridging the gap between scenarios and models","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680010802447","Bridging the gap between scenarios and models","Emilio Fontela  (University of Geneva, Place Longemalle 7, CH‐1204 Geneva, Switzerland)","Practitioners of futures research think that most modelling, and especially economic modelling, is concerned with forecasting. Since it is generally agreed that futures research is not concerned with deterministic views of the future, futures researchers have turned their back on quantitative methods, relying instead on scenario methods. However, given the progress made in modelling techniques, there are no reasons to maintain the divorce between futures research and modelling, especially economic modelling. Both can provide interesting insights about the future and these insights can certainly be improved by using all available techniques.","Research, Scenario planning, Economics","MCB UP Ltd","Published: 2000, Start page: 5"
"1551255788-288","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 3","https://www.emeraldinsight.com/toc/fs/6/3","Corrosive erosion: mounting threats to Japan's constitutional Utopia","https://www.emeraldinsight.com/doi/full/10.1108/14636680410547771","Corrosive erosion: mounting threats to Japan's constitutional Utopia","Jacques Richardson  (Partner at Decision + Communication (Consultants), Authon la Plaine, France)","The author, a member of foresight's editorial board, served as a young officer on General MacArthur's Occupation staff (e‐mail: jaq.richard@noos.fr).","From a forced renunciation in 1946 of war as a tool of international relations, Japan progressed during the next 58 years – first pushed by a former enemy, then entrained by world events and a renewed emergence of nationalism at home – to de facto repudiation of a position of studied neutrality. Armed Japanese troops are today once again present in a theatre of war.","Conceptual paper","Published: 2004, Start page: 121"
"1551257551-908","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 6","https://www.emeraldinsight.com/toc/fs/19/6","Generalization of information, Granger causality and forecasting","https://www.emeraldinsight.com/doi/full/10.1108/FS-06-2017-0017","Generalization of information, Granger causality and forecasting","Tobias Rötheli ,  (Department of Economics, Universität Erfurt Staatswissen-schaftliche Fakultät, Erfurt, Germany)","Detailed comments by an anonymous referee were very helpful. The author would like to thank participants of seminars at the Swiss National Bank, the Albert-Ludwigs University of Freiburg and the SIBR 2016 Conference in Hong Kong for comments.","Economic forecasting, Information extraction","Emerald Publishing Limited","Published: 2017, Start page: 541"
"1551255561-209","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 1","https://www.emeraldinsight.com/toc/fs/5/1","The Centre for Future Studies","https://www.emeraldinsight.com/doi/full/10.1108/fs.2003.27305aaf.001","The Centre for Future Studies","null","null","Emerald Group Publishing Limited","null","Published: 2003, Start page: 4"
"1551255959-349","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 3","https://www.emeraldinsight.com/toc/fs/7/3","Waking up after the war","https://www.emeraldinsight.com/doi/full/10.1108/14636680510700166","Waking up after the war","Richard A. Slaughter  (Foresight International, Indooroopilly, Queensland, Australia)","An earlier version of this paper was first published in three sections in the World Futures Studies Federation Bulletin: Vol. 28 No 2, 2003; Vol. 28, No. 3/4, 2003 and Vol. 29 No. 1, 2004. Richard A. Slaughter © 2004.","Purpose – The war in Iraq raises questions about the global world order and this article aims to suggest the need for us to awaken to fresh thinking on the problems facing the world.
Design/methodology/approach – A brief analysis of the global problematic is presented. Next, the article concentrates on some of the ways in which futurists can respond. The third section takes up the theme of what it means to “wake up” at the cultural level. Finally the paper considers some examples of “post‐conventional” futures work.
Findings – The article describes advanced forms of futures enquiry and action that are being developed to help people to engage in‐depth with the multiple crises that threaten the world and its nascent futures.
Originality/value – The article provides a basis for futurists and foresight practitioners to find the “levers of change”, the strategies, the enabling contexts and pathways to social foresight.","Viewpoint","Published: 2005, Start page: 3"
"1551255865-315","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 5","https://www.emeraldinsight.com/toc/fs/6/5","European sector futures","https://www.emeraldinsight.com/doi/full/10.1108/14636680410734656","European sector futures","Janet Smith  (Research Manager for the European Monitoring Centre on Change's Sector Futures programme at the European Foundation for the Improvement of Living and Working Conditions (www.emcc.eurofound.eu.int; e‐mail: jas@eurofound.eu.int))","This article introduces a special issue of foresight on “Sector futures in Europe”, covering information and communication technology, financial services, health and social services, publishing and media, the automotive sector, textiles and leather. The articles result from the Sector Futures programme, an initiative of the European Monitoring Centre on Change. This introduction provides background on the EMCC and its parent organisation (the European Foundation for the Improvement of Living and Working Conditions), and describes the role the Sector Futures project in contributing to European objectives of improving anticipation of change.","Change management, Europe","Emerald Group Publishing Limited","Published: 2004, Start page: 257"
"1551256506-538","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 4","https://www.emeraldinsight.com/toc/fs/11/4","Prospects for economic governance: resilient pro‐poor growth","https://www.emeraldinsight.com/doi/full/10.1108/14636680910982449","Prospects for economic governance: resilient pro‐poor growth","William Lyakurwa  (Based at the African Economic Research Consortium, Nairobi, Kenya)","The author is the Executive Director of the African Economic Research Consortium. The views expressed herein are his own and do not necessarily reflect those of the Consortium or the Institute of Alternative Futures. Research assistance provided by Josephine N. Ndambuki is acknowledged and appreciated.","Purpose – The purpose of this paper is to discuss the potential of the present drivers of economic governance, trade and investment, and also to envision their intersections and cross‐cutting impacts on poverty and human development.
Design/methodology/approach – A general review is employed to highlight scenarios shaping Africa's economic governance and the magnitude of their impact on pro‐poor growth. Potential responses are identified to address African vulnerabilities to poor governance and alternative dimensions to achievable equitable future are recommended for implementing those measures as a way forward.
Findings – The paper observes that changes to the policy environment should include reform in Africa's governance and policy processes by supporting participation by a variety of actors including the poor rural farmers and women among others.
Research limitations/implications – A broader literature review to support some of the recommended alternative dimensions is needed.
Practical implications – The existing economic governance structure in Africa does not include stakeholders. Changes to the policy environment should include reform in Africa's economic governance and policy processes by supporting participation by a variety of actors including the poor rural actors (farmers and women) among other underrepresented groups.
Originality/value – The paper uses foresight and futures in discussing alternative scenarios for economic governance as relatives to poverty reductions and human development.","Research paper","Published: 2009, Start page: 10"
"1551255223-94","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 6","https://www.emeraldinsight.com/toc/fs/2/6","Bottom line in the new economy","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680010802889","Bottom line in the new economy","Michel Godet  (Departement Economie et Gestion, 292 rue Saint‐Martin, 75141 Paris Cedex 03, France)","Tempting as it is to be deterministic about world trade, Western economies are facing a number of new challenges. The collapse of hi‐tech stocks has prompted a re‐evaluation of the new economy, yet traditional economic models no longer offer reliable predictions for the future. New information and communications technology has unquestionably jump‐started America’s economy, yet its re‐found prosperity is in many ways illusory. While the economists debate the relevance of classical theory, one inescapable fact confronts the nations of Europe: the inexorable decline of their population – and with it, their intellectual capital.","Economic conditions, Intellectual capital, Europe","MCB UP Ltd","Published: 2000, Start page: 539"
"1551256065-384","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 1","https://www.emeraldinsight.com/toc/fs/8/1","Will de Gaulle's state planners bite the dust?","https://www.emeraldinsight.com/doi/full/10.1108/14636680610647110","Will de Gaulle's state planners bite the dust?","Jacques Richardson  (Member of foresight's editorial board.)","null","Central government, Government policy, State, France","Emerald Group Publishing Limited","Published: 2006, Start page: 5"
"1551257212-788","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 2","https://www.emeraldinsight.com/toc/fs/17/2","Errata","https://www.emeraldinsight.com/doi/full/10.1108/FS-04-2015-092","Errata",",","null",",  (2015)  ""Errata"", Foresight, Vol. 17 Issue: 2, https://doi.org/10.1108/FS-04-2015-092","null","Published: 2015, Start page: 97"
"1551257330-832","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 1","https://www.emeraldinsight.com/toc/fs/18/1","Assessing the desirability and feasibility of scenarios on eco-efficient transport: a heuristic for efficient stakeholder involvement during foresight processes","https://www.emeraldinsight.com/doi/full/10.1108/FS-05-2014-0034","Assessing the desirability and feasibility of scenarios on eco-efficient transport: a heuristic for efficient stakeholder involvement during foresight processes","Jens Schippl   (Institute of Technology Assessment and Systems Analysis, Karlsruhe Institute of Technology, Karlsruhe, Germany)","null","Participation, Scenario planning, Sustainable transport, Socio-technical transition, Desirability, Stakeholder involvement","Jens Schippl,  (2016)  ""Assessing the desirability and feasibility of scenarios on eco-efficient transport: a heuristic for efficient stakeholder involvement during foresight processes"", Foresight, Vol. 18 Issue: 1, pp.41-58, https://doi.org/10.1108/FS-05-2014-0034","Published: 2016, Start page: 4"
"1551255122-63","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 2","https://www.emeraldinsight.com/toc/fs/2/2","The transformation of time in the information society","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680010802609","The transformation of time in the information society","Matti Kamppinen  (Finland Futures Research Centre, Turku School of Economics and Business Administration, PO Box 110, FIN‐20521 Turku, Finland)","This article assesses the extent to which social transformations involve changes in their socially constructed temporal profiles and draws distinctions between cyclical, linear, absolute and relative conceptions of time. It could be predicted that, in the information society, with the appropriation of information technology, our conceptions of time will again be radically transformed. However, the article refutes the claim that in the information society we are moving into timeless time where being online and real time are ideals everyone strives for, where modern computer‐based wars are fought in instants and where individual life projects have lost their temporal order. Instead, it concludes that time is transformed in the information society but not radically, and that our lives and related processes are temporally ordered even though the processes are speeded up and reshuffled thanks to the information technology and the production of goods and services it has enabled.","Information technology, Computers, Process management","MCB UP Ltd","Published: 2000, Start page: 151"
"1551256646-590","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 4","https://www.emeraldinsight.com/toc/fs/12/4","Evolution of foresight in the global historical context","https://www.emeraldinsight.com/doi/full/10.1108/14636681011063004","Evolution of foresight in the global historical context","Marek Jemala  (Researcher and Lecturer in the Faculty of Business Management, University of Economics in Bratislava, Bratislava, Slovakia)","Received: 16 June 2009. Revised: 7 December 2009. Accepted: 14 December 2009.","Purpose – The main purpose of this paper is to dynamically outline the evolution of foresight in different generations of globalization and different countries. The intention is to characterize several main events, inventions and circumstances that have conducted the evolution of this pervasive method together with broader participation and a changing focus of foresight over time.
Design/methodology/approach – The assumption is that foresight has evolved as a consequence of increasing uncertainties that bring globalization and technological progress, and that it is a specific form of very long‐term participative strategic planning. It is impossible to directly link the increasing uncertainties in the global environment and the spread of foresight. However, it is possible to compare the history of foresight in relation to the history of globalization through several main historical events, inventions and initiatives typical for both evolutions. These events were primarily selected based on The History of the World. The inventions were primarily voted as the “Invention of the Year” in different industries and the foresight initiatives were selected from the European Foresight Monitoring Network (EFMN). The study was based on an intensive literature review and comparison, and complemented by the foresight history bibliometrical statistics of the EFMN database in order to see how exactly foresight has evolved and changed over time.
Findings – The paper provides a comprehensive insight into the history of foresight based on the description of the main foresight generations and their characterization. What can be claimed based on this study is that foresight has its predecessors and conditional evolution. According to the study, the evolution of foresight is connected with the establishment of China in 1949, where the government and many specialists worked together on the long‐term S&T development strategy that had many elements of foresight. Since that time, many countries have benefited from this synergic participative long‐term planning. Foresight has been successful and has spread to more and more countries, which is obvious from the increasing rate of new initiatives every year.
Research limitations/implications – The scope of this theme and the diversity of specialists' opinions do not allow overly excessive analyses. The main approach here is to identify the fundamental development of foresight in relation to several key historical events and the history of forecasting and globalization, and to outline several linkages. Second, there are significant differences in dating foresight as a new developing scientific discipline in many countries over time. Lastly, the opinions of experts differ too much considering the difference between foresight and forecasting.
Practical implications – The paper includes appeals for further detailed studies/hindsight and discussion of each foresight generation mainly in relation to its real effectiveness, especially in countries like China, Japan, the USA, Germany, France and the UK, which have been applying foresight for 20 to 50 years. This is especially important in order to develop foresight as a purposeful effective scientific discipline.
Originality/value – The paper is a clear comprehensive analysis of foresight history. Its key added value lies in the comprehensive insight into three subsequent tables and figures that depict foresight in relation to the milestones of globalization and the world history.","Research paper","Published: 2010, Start page: 3"
"1551255195-85","https://www.emeraldinsight.com/loi/fs?expanded=v1&expanded=v2097&expanded=v16","Issue 5","https://www.emeraldinsight.com/toc/fs/2/5","Governance in the 21st century: power in the global knowledge economy and society","https://www.emeraldinsight.com/doi/pdfplus/10.1108/14636680010802816","Governance in the 21st century: power in the global knowledge economy and society","Wolfgang michalski  (Advisory Unit to the Secretary General of the OECD, 2 rue André‐Pascal, 75775 Paris Cedex 16, France)","At the outset of the 21st century, confidence in the effectiveness and legitimacy of established forms of governance is ebbing. This article considers historical developments in governance, the driving forces likely to transform governance worldwide and the policies that might have the best chance of enhancing governance capacities in line with the desires and needs of the future. Challenges and propects are discussed which entail the dual policy of: encouraging a virtuous circle between governance and technological, economic and social dynamism; and targeting improvements in learning infrastructure, the frameworks for establishing confidence, and the standards (mission/values) within which society functions. By improving the capacity to make and implement decisions throughout society these policies are likely to provide one of the main stepping stones to the realization of people’s aspirations in the 21st century.","Governance, Globalization, Technology","MCB UP Ltd","Published: 2000, Start page: 453"
